City,0,1,2,3,4,5,kmeans_group,gmm_group
Iowa_City_IA,3.575790026309936,-0.06983689710192607,-0.03787427388162108,2.9898735637866163,-0.9865709431059171,-1.5548376629214973,2,5
Ithaca_NY,2.610359024291211,7.433308044300445,-4.573761379994167,0.8670989862193723,2.003967840911767,-1.4988851793786562,5,2
Kansas_City_MO_KS,-1.3329710850619465,0.10422728434826788,0.7235531495955256,0.3462617513993429,-0.9165649273331123,0.22673408633087555,0,0
Knoxville_TN,-1.1913881233763925,0.4807162475672217,0.7112491139207269,-0.18263955273340005,0.12020821779042719,0.4713409414652327,0,0
Las_Vegas_NV,-3.249964520783636,-1.3012501656783235,-2.188452605493332,1.910473601786371,-0.6889526653353493,-1.5800790967683764,3,0
Louisville_Jefferson_KY_IN,1.1134327870093919,-0.10546862778886151,0.41813213229089224,0.22332723155013123,0.47461773672946694,-0.4648118258663253,0,4
Madison_WI,1.5904378629788807,-1.7503660550024183,-0.38948789079990703,0.1674823749503893,-0.18360027559067288,-0.21183288006759127,1,4
Memphis_TN,-0.35983060811263873,0.46588373402343625,0.3111449625822774,-0.33300305181825485,1.1260511488028924,0.6654077253358175,0,0
Miami_Beach_FL,-0.48498463116153845,0.8370021686258697,-0.21472178714679918,-0.8678943434703242,0.29319837215595307,-0.6694305608356202,0,0
Helena_MT,-3.2758574185236196,1.0835802428747123,3.535584477165426,3.797136420399066,1.3774476065176882,-0.8290755918345881,4,0
Mobile Alabama,-0.5109594807560114,2.919332552051526,3.787855212799324,3.4806794368679306,-2.31270152992304,2.5903838563846087,0,0
Montgomery_AL,4.758072882554395,-1.0840847940320386,0.955582990914717,-0.056148811689869634,1.0697120935940958,1.8792953242292743,2,1
Myrtle_Beach_SC,-0.31185650087665184,-1.0570399529580035,1.1702912752581753,2.3348922897400244,3.880441668342497,0.5139733877965301,4,0
Nashville_TN,-1.5210334461742294,-0.06002038555553712,-0.9265092108011393,-0.05786093077316497,0.8008271423258158,-0.5589859042596135,3,0
New_Orleans_LA,2.8212604584603493,0.8692007252566076,-0.29534506064622634,0.5015748256442802,-0.4726720115430547,1.2802212803300923,2,1
Ogden Utah,-4.650256553142852,0.10816705425040371,-0.02339349387059254,-0.3652759200400873,-0.5157508799976998,0.2446836894921761,3,3
Oklahoma_City_OK,2.343131794553463,0.5304908983203427,-0.5253184569243791,-1.5800572168151241,0.02857024352673183,1.4586238995076897,2,1
Omaha_NE-IA,0.41693304160542294,-1.461703402842997,0.34232155915210494,1.0077618746414116,0.9384552312060288,0.5603691883663924,1,0
Orlando_FL,-1.0640110441729982,-0.48030547564247833,-1.1727989708418582,-1.2224870817178923,-0.03729862252718024,-0.0900520387932052,1,0
Oxnard_CA,2.2114635750902254,-0.5263872224245478,-0.9179414850363933,-0.4435127220116964,-0.46168708045992796,-0.7543166895950094,2,5
Phoenix_AZ,-3.807652718200926,1.204024398081291,-0.17141176340932976,-0.37303175927278454,0.41353181401789674,0.5146820350994814,3,3
Porland_ME,-0.9417109221990133,0.8609306828372083,-0.16922621777598454,0.7742778014686573,0.44678290995467984,0.5210048117329493,0,0
Porland_Vancouver_Hillsboro_OR_WA,0.12133097225565599,-0.34010523973449336,-0.8068134561638315,0.2288766709548314,-0.6632156057579734,-0.06243234846873204,1,0
Prescott_AZ,-3.178575428301676,-0.09111011861674642,-0.2735509601051775,-0.6270029314570609,0.7770702449831978,-1.1777834599054497,3,3
Raleigh_NC,0.2227341332242723,-1.521511228472565,-1.7807566664997665,0.1369837764199543,0.10137704072010134,1.7255755916437177,1,0
Reno_NV,-2.4137717721845395,-0.2658738716176238,-0.9298946245713818,-0.3965046058417578,-0.18129407106078274,-2.069818915632013,3,3
Richmond_VA,0.46967213241534955,-0.11237432445318993,0.9678410040517299,0.8329795129638932,-0.6604494649612745,-0.10072551002876032,0,0
Rochester_MN,0.9074078247805512,-1.366622547827394,-0.8618194546433484,0.7981830060517757,0.7264946037005019,1.737131922737211,1,1
Rochester_NY,0.6479344677865997,-0.18317352533334463,0.669731245843561,-0.5997103805367751,1.5289675817574633,-0.26546085772539507,0,0
Sacramento_Roseville_Folsom_CA,-0.6511542416876303,-0.06821416094957114,-0.9307659361823977,-0.40864054989317816,-0.5333200760367497,-1.0235987489114318,1,0
Salt_Lake_City_UT,-3.8454318012131323,-0.14145459955001827,-0.02230234687471828,-0.2690225207685733,-0.6318954960295947,0.22569902399608735,3,3
Santa_Fe_NM,-0.8944767742721144,2.818168146775151,2.09634461557679,-2.4926240336256207,-0.24863408307328527,-1.6282731846088971,0,0
San_Antonio_TX,0.73219813488379,-0.2894841877517538,-0.10750484040287948,-0.5178215633801528,1.1944198450959898,-1.0890960246545405,0,4
San_Diego_Carlsbad_CA,0.13563987575954983,0.3732587005733067,-0.022912676136855343,0.39802659081089364,-1.0987443918095863,-1.0443164328849381,0,0
Savannah Georgia,0.7749460780275602,-1.2925825964374469,1.7016748138202382,-2.6384070008679834,0.0814343644156806,-1.67294467454193,0,4
Seattle_WA,-1.5051603476261242,-1.6985238610283584,-2.0298874614787548,0.2634516837843758,-0.7814834397169363,-0.41463579522434213,1,0
Stockton_CA,-1.987865792066305,0.018560202202886924,-0.32538069889566856,1.5903794467997179,-0.9646547861577238,-1.762455129802648,3,0
St_Cloud_MN,1.8733519485440213,-1.2070333249349905,-0.4712603079482749,-1.8458596588107221,0.5314120266149673,0.03804734260835947,1,4
St_George_UT,-4.015023720553219,1.1988423464442841,-0.9070977701062014,-1.2431234169247964,-0.8766365194956586,1.170372666462919,3,3
Tucson_AZ,-2.098872350016843,1.4182184656255683,0.07791474112970954,-0.5781983516318827,0.37253583627109566,0.6266724000983894,3,3
Tulsa_AZ,2.1597199651926275,-0.712817053950376,0.8032568260652079,-1.1238382841464434,0.12782097394322434,0.15573519126492583,2,4
